mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
9	9	49/2	49/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		2	50	D3	3	59
9	9	49/2	49/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	59
9	9	25	25	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	50	D3	3	60
9	9	25	25	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		3	57	A3	3	60
9	9	51/2	51/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		2	62	D4	4	61
9	9	51/2	51/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	61
9	9	26	26	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		2	62	D4	4	62
9	9	26	26	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		3	69	A4	4	62
9	9	53/2	53/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	63
9	9	53/2	53/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		2	74	D5	5	63
9	9	53/2	53/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		3	81	A5	5	63
10	10	27	27	0.5	0	0	6/8	2	1	1/8			1/8	1		2	38	D2	2	64
10	10	27	27	0.5	0	0	6/8	2	1	1/8			1/8	1		3	45	A2	2	64
10	10	55/2	55/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		2	50	D3	3	65
10	10	55/2	55/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	65
10	10	28	28	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	38	D2	2	66
10	10	28	28	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		3	45	A2	2	66
10	10	57/2	57/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		2	50	D3	3	67
10	10	57/2	57/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	67
10	10	29	29	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		2	38	D2	2	68
10	10	29	29	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		3	45	A2	2	68
10	10	59/2	59/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		2	50	D3	3	69
10	10	59/2	59/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	69
11	11	30	30	0.5	0	0	6/8	2	1	1/8			1/8	1		2	38	D2	2	76
11	11	30	30	0.5	0	0	6/8	2	1	1/8			1/8	1		3	45	A2	2	76
11	11	61/2	61/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		2	50	D3	3	77
11	11	61/2	61/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	77
11	11	31	31	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	38	D2	2	78
11	11	31	31	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		3	45	A2	2	78
11	11	63/2	63/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		2	50	D3	3	79
11	11	63/2	63/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	57	A3	3	79
11	11	32	32	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		2	38	D2	2	80
11	11	32	32	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		3	45	A2	2	80
11	11	32	32	0.16666666666666666	1/2	1/2	6/8	1	1	1/24			1/16	2/3		2	62	D4	4	70
11	11	193/6	193/6	0.16666666666666666	13/24	13/24	6/8	1	1	1/24			1/16	2/3		3	69	A4	4	71
11	11	97/3	97/3	0.16666666666666666	7/12	7/12	6/8	1	1	1/24			1/16	2/3		2	74	D5	5	72
11	11	65/2	65/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		2	50	D3	3	81
11	11	65/2	65/2	0.16666666666666666	5/8	5/8	6/8	1	1	1/24			1/16	2/3		2	74	D5	5	73
11	11	98/3	98/3	0.16666666666666666	2/3	2/3	6/8	1	1	1/24			1/16	2/3	1	-3	75	Eb5	5	74
11	11	197/6	197/6	0.16666666666666666	17/24	17/24	6/8	1	1	1/24			1/16	2/3	1	-2	82	Bb5	5	75
12	12	33	33	0.5	0	0	6/8	2	1	1/8			1/8	1		0	48	C3	3	94
12	12	33	33	0.5	0	0	6/8	2	1	1/8			1/8	1		1	55	G3	3	94
12	12	33	33	0.5	0	0	6/8	1	2	1/8			1/8	1	-1	-3	75	Eb5	5	90
12	12	33	33	0.5	0	0	6/8	1	2	1/8			1/8	1	-1	-2	82	Bb5	5	90
12	12	33	33	0.5	0	0	6/8	1	1	1/8			1/8	1		2	86	D6	6	82
12	12	67/2	67/2	0.16666666666666666	1/8	1/8	6/8	1	1	1/24			1/16	2/3		0	84	C6	6	83
12	12	101/3	101/3	0.16666666666666666	1/6	1/6	6/8	1	1	1/24			1/16	2/3		2	86	D6	6	84
12	12	203/6	203/6	0.16666666666666666	5/24	5/24	6/8	1	1	1/24			1/16	2/3		0	84	C6	6	85
12	12	34	34	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		-3	63	Eb4	4	91
12	12	34	34	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		1	67	G4	4	91
12	12	34	34	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		2	74	D5	5	91
12	12	34	34	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	86
12	12	69/2	69/2	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1		-2	70	Bb4	4	92
12	12	69/2	69/2	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1		-3	75	Eb5	5	92
12	12	69/2	69/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		3	81	A5	5	87
12	12	35	35	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		6	78	F#5	5	88
12	12	71/2	71/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		0	60	C4	4	95
12	12	71/2	71/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	95
12	12	71/2	71/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		-2	70	Bb4	4	93
12	12	71/2	71/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		-3	75	Eb5	5	93
12	12	71/2	71/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		1	79	G5	5	89
13	13	36	36	0.5	0	0	6/8	2	1	1/8			1/8	1		0	48	C3	3	108
13	13	36	36	0.5	0	0	6/8	2	1	1/8			1/8	1		1	55	G3	3	108
13	13	36	36	0.5	0	0	6/8	1	2	1/8			1/8	1		-3	75	Eb5	5	104
13	13	36	36	0.5	0	0	6/8	1	2	1/8			1/8	1		-2	82	Bb5	5	104
13	13	36	36	0.5	0	0	6/8	1	1	1/8			1/8	1		2	86	D6	6	96
13	13	73/2	73/2	0.16666666666666666	1/8	1/8	6/8	1	1	1/24			1/16	2/3		0	84	C6	6	97
13	13	110/3	110/3	0.16666666666666666	1/6	1/6	6/8	1	1	1/24			1/16	2/3		2	86	D6	6	98
13	13	221/6	221/6	0.16666666666666666	5/24	5/24	6/8	1	1	1/24			1/16	2/3		0	84	C6	6	99
13	13	37	37	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		-3	63	Eb4	4	105
13	13	37	37	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		1	67	G4	4	105
13	13	37	37	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		2	74	D5	5	105
13	13	37	37	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	100
13	13	75/2	75/2	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1		-2	70	Bb4	4	106
13	13	75/2	75/2	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1		-3	75	Eb5	5	106
13	13	75/2	75/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		3	81	A5	5	101
13	13	38	38	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		6	78	F#5	5	102
13	13	77/2	77/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		0	60	C4	4	109
13	13	77/2	77/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	67	G4	4	109
13	13	77/2	77/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		-2	70	Bb4	4	107
13	13	77/2	77/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		-3	75	Eb5	5	107
13	13	77/2	77/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		1	79	G5	5	103
14	14	39	39	3.0	0	0	6/8	2	2	3/4			1/2	3/2		1	43	G2	2	121
14	14	39	39	3.0	0	0	6/8	2	2	3/4			1/2	3/2		2	50	D3	3	121
14	14	39	39	0.5	0	0	6/8	1	1	1/8			1/8	1		-2	82	Bb5	5	110
14	14	79/2	79/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	116
14	14	79/2	79/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-1	65	F4	4	116
14	14	79/2	79/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	116
14	14	79/2	79/2	0.16666666666666666	1/8	1/8	6/8	1	1	1/24			1/16	2/3		3	81	A5	5	111
14	14	119/3	119/3	0.16666666666666666	1/6	1/6	6/8	1	1	1/24			1/16	2/3		-2	82	Bb5	5	112
14	14	239/6	239/6	0.16666666666666666	5/24	5/24	6/8	1	1	1/24			1/16	2/3		3	81	A5	5	113
14	14	40	40	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	117
14	14	40	40	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1	1	-1	77	F5	5	114
14	14	81/2	81/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	118
14	14	81/2	81/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-1	65	F4	4	118
14	14	81/2	81/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	118
14	14	81/2	81/2	1.5	3/8	3/8	6/8	1	1	3/8			1/4	3/2	0	-1	77	F5	5	115
14	14	41	41	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	119
14	14	83/2	83/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	120
14	14	83/2	83/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-1	65	F4	4	120
14	14	83/2	83/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	120
15	15	42	42	0.5	0	0	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	125
15	15	42	42	0.5	0	0	6/8	1	1	1/8			1/8	1	-1	-1	77	F5	5	122
15	15	85/2	85/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	126
15	15	85/2	85/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		-1	65	F4	4	126
15	15	85/2	85/2	0.5	1/8	1/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	126
15	15	85/2	85/2	1.0	1/8	1/8	6/8	1	1	1/4			1/4	1	1	2	74	D5	5	123
15	15	43	43	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		2	62	D4	4	127
15	15	43	43	0.5	1/4	1/4	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	127
15	15	87/2	87/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	128
15	15	87/2	87/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		-1	65	F4	4	128
15	15	87/2	87/2	0.5	3/8	3/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	128
15	15	87/2	87/2	1.5	3/8	3/8	6/8	1	1	3/8			1/4	3/2	-1	2	74	D5	5	124
15	15	44	44	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		2	62	D4	4	129
15	15	44	44	0.5	1/2	1/2	6/8	2	1	1/8			1/8	1		-2	70	Bb4	4	129
15	15	89/2	89/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	130
15	15	89/2	89/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		-1	65	F4	4	130
15	15	89/2	89/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	130
16	16	45	45	0.5	0	0	6/8	2	1	1/8			1/8	1		0	48	C3	3	143
16	16	45	45	0.5	0	0	6/8	2	1	1/8			1/8	1		1	55	G3	3	143
16	16	45	45	0.5	0	0	6/8	1	2	1/8			1/8	1		-3	63	Eb4	4	139
16	16	45	45	0.5	0	0	6/8	1	2	1/8			1/8	1		-2	70	Bb4	4	139
16	16	45	45	0.5	0	0	6/8	1	1	1/8			1/8	1		2	74	D5	5	131
16	16	91/2	91/2	0.16666666666666666	1/8	1/8	6/8	1	1	1/24			1/16	2/3		0	72	C5	5	132
16	16	137/3	137/3	0.16666666666666666	1/6	1/6	6/8	1	1	1/24			1/16	2/3		2	74	D5	5	133
16	16	275/6	275/6	0.16666666666666666	5/24	5/24	6/8	1	1	1/24			1/16	2/3		0	72	C5	5	134
16	16	46	46	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		1	55	G3	3	140
16	16	46	46	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		2	62	D4	4	140
16	16	46	46	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		-2	70	Bb4	4	135
16	16	93/2	93/2	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1		-2	58	Bb3	3	141
16	16	93/2	93/2	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1		-3	63	Eb4	4	141
16	16	93/2	93/2	0.5	3/8	3/8	6/8	1	1	1/8			1/8	1		3	69	A4	4	136
16	16	47	47	0.5	1/2	1/2	6/8	1	1	1/8			1/8	1		6	66	F#4	4	137
16	16	95/2	95/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		0	48	C3	3	144
16	16	95/2	95/2	0.5	5/8	5/8	6/8	2	1	1/8			1/8	1		1	55	G3	3	144
16	16	95/2	95/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		-2	58	Bb3	3	142
16	16	95/2	95/2	0.5	5/8	5/8	6/8	1	2	1/8			1/8	1		-3	63	Eb4	4	142
16	16	95/2	95/2	0.5	5/8	5/8	6/8	1	1	1/8			1/8	1		1	67	G4	4	138
17	17	48	48	0.5	0	0	6/8	2	1	1/8			1/8	1		-1	41	F2	2	157
17	17	48	48	0.5	0	0	6/8	2	1	1/8			1/8	1		0	48	C3	3	157
17	17	48	48	0.5	0	0	6/8	1	2	1/8			1/8	1		-3	63	Eb4	4	153
17	17	48	48	0.5	0	0	6/8	1	2	1/8			1/8	1		-2	70	Bb4	4	153
17	17	48	48	0.5	0	0	6/8	1	1	1/8			1/8	1		2	74	D5	5	145
17	17	97/2	97/2	0.16666666666666666	1/8	1/8	6/8	1	1	1/24			1/16	2/3		0	72	C5	5	146
17	17	146/3	146/3	0.16666666666666666	1/6	1/6	6/8	1	1	1/24			1/16	2/3		2	74	D5	5	147
17	17	293/6	293/6	0.16666666666666666	5/24	5/24	6/8	1	1	1/24			1/16	2/3		0	72	C5	5	148
17	17	49	49	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		1	55	G3	3	154
17	17	49	49	0.5	1/4	1/4	6/8	1	2	1/8			1/8	1		2	62	D4	4	154
17	17	49	49	0.5	1/4	1/4	6/8	1	1	1/8			1/8	1		-2	70	Bb4	4	149
17	17	99/2	99/2	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1		-2	58	Bb3	3	155
17	17	99/2	99/2	0.5	3/8	3/8	6/8	1	2	1/8			1/8	1		-3	63	Eb4	4	155
